id,loan_status,prob
58864,0,0.0063
58865,0,0.2189
58866,0,0.0154
58867,0,0.0
58868,0,0.0462
58869,0,0.0085
58870,0,0.0926
58871,0,0.0008
58872,0,0.0188
58873,0,0.0033
58874,1,0.99
58875,0,0.0027
58876,0,0.0044
58877,0,1e-04
58878,0,0.0397
58879,0,0.0018
58880,0,0.0021
58881,0,0.0226
58882,0,0.0003
58883,1,0.5735
58884,0,0.1886
58885,0,0.2246
58886,0,0.0012
58887,1,0.9241
58888,1,0.564
58889,1,0.9801
58890,0,0.0959
58891,1,0.5086
58892,0,0.1454
58893,0,0.0069
58894,0,0.0631
58895,0,0.0003
58896,0,0.0022
58897,0,0.0267
58898,0,0.173
58899,1,0.9554
58900,0,0.0122
58901,0,0.0627
58902,0,0.0728
58903,0,0.0059
58904,0,0.0354
58905,0,0.0024
58906,0,0.0421
58907,0,0.0623
58908,0,0.0015
58909,0,0.0244
58910,0,0.0014
58911,0,0.0252
58912,0,0.0004
58913,0,0.1535
58914,0,0.0266
58915,0,0.0078
58916,0,0.0172
58917,0,0.0184
58918,0,0.008
58919,0,0.0027
58920,0,0.1851
58921,0,0.0029
58922,0,0.0266
58923,0,0.0029
58924,0,0.0295
58925,0,0.015
58926,0,0.1249
58927,0,0.0092
58928,0,0.1229
58929,0,0.0002
58930,0,0.0083
58931,1,0.9661
58932,1,0.9838
58933,0,0.3787
58934,0,0.0316
58935,0,0.0146
58936,0,0.0479
58937,0,0.0436
58938,0,0.007
58939,0,0.0003
58940,0,0.0059
58941,1,0.9717
58942,1,0.9421
58943,0,0.028
58944,0,0.0103
58945,0,0.027
58946,0,0.0164
58947,0,0.0083
58948,0,0.0532
58949,0,0.0
58950,0,0.1593
58951,0,0.021
58952,0,0.0039
58953,0,0.0051
58954,1,0.9908
58955,0,0.0134
58956,0,0.0003
58957,1,0.9977
58958,1,0.9988
58959,0,0.0071
58960,0,0.0155
58961,0,0.0034
58962,0,0.1217
58963,0,0.0386
58964,0,0.0232
58965,0,0.0229
58966,0,0.0243
58967,0,0.0024
58968,0,0.0064
58969,0,0.2623
58970,0,0.0024
58971,0,0.0959
58972,0,0.0744
58973,1,0.9883
58974,0,0.1121
58975,0,0.0524
58976,0,0.0231
58977,0,0.0531
58978,0,0.0102
58979,0,0.0158
58980,0,0.0068
58981,0,0.0004
58982,0,0.007
58983,0,0.0077
58984,0,0.0074
58985,0,0.0161
58986,1,0.9854
58987,0,0.0046
58988,0,0.0216
58989,0,0.0265
58990,0,0.0014
58991,0,0.0133
58992,0,0.0267
58993,0,0.0012
58994,0,0.0255
58995,1,0.9987
58996,0,0.0301
58997,1,0.9502
58998,0,0.0045
58999,0,0.0063
59000,0,0.0806
59001,0,0.0899
59002,0,0.1017
59003,0,0.0564
59004,0,0.0259
59005,0,0.0014
59006,0,0.0263
59007,0,0.0127
59008,1,0.9886
59009,0,0.0245
59010,0,0.0022
59011,0,0.0186
59012,0,0.0249
59013,0,0.0007
59014,0,0.008
59015,0,0.1105
59016,0,0.0064
59017,0,0.0101
59018,0,0.0273
59019,0,0.0153
59020,0,0.0012
59021,0,0.0412
59022,0,0.058
59023,1,0.971
59024,0,0.0244
59025,1,0.989
59026,0,0.0063
59027,0,0.0147
59028,0,0.0172
59029,0,0.0224
59030,0,0.0014
59031,1,0.6316
59032,1,0.8641
59033,0,0.3681
59034,0,0.0385
59035,0,0.0018
59036,0,0.0547
59037,0,0.0913
59038,0,0.0047
59039,0,0.0161
59040,0,0.0068
59041,0,0.0202
59042,0,0.0601
59043,1,0.9861
59044,0,0.0023
59045,0,0.004
59046,0,0.2136
59047,0,0.3528
59048,0,0.0179
59049,0,0.022
59050,0,0.0008
59051,0,0.0305
59052,0,0.0023
59053,0,0.0175
59054,0,0.0099
59055,0,0.0238
59056,0,0.0029
59057,1,0.9863
59058,0,0.0003
59059,0,0.1668
59060,0,0.0005
59061,0,0.0034
59062,0,0.0116
59063,0,0.0003
59064,0,0.0062
59065,0,0.0006
59066,0,0.0121
59067,0,0.0029
59068,0,0.0279
59069,0,0.0411
59070,0,0.0083
59071,0,0.1917
59072,0,0.0125
59073,1,0.9731
59074,0,0.0096
59075,0,0.0069
59076,0,0.0356
59077,1,0.9947
59078,0,0.0318
59079,0,0.0345
59080,0,0.0081
59081,0,0.0052
59082,0,0.03
59083,0,0.0074
59084,0,0.0003
59085,0,0.0416
59086,0,0.3843
59087,0,0.0914
59088,0,0.0237
59089,0,0.0317
59090,0,0.046
59091,0,0.0004
59092,0,0.1742
59093,0,0.0257
59094,0,0.0104
59095,0,1e-04
59096,1,0.9881
59097,0,0.0466
59098,0,0.032
59099,0,0.0133
59100,0,0.005
59101,0,0.0015
59102,0,0.0375
59103,0,0.0111
59104,0,0.0003
59105,0,0.0376
59106,0,0.0005
59107,0,0.0309
59108,0,0.029
59109,0,0.0356
59110,0,0.005
59111,0,0.0049
59112,0,0.0088
59113,1,0.946
59114,0,0.0885
59115,0,0.1556
59116,0,0.0015
59117,0,0.0084
59118,0,0.0118
59119,0,0.0049
59120,0,0.0007
59121,0,0.0014
59122,0,0.0722
59123,1,0.9935
59124,1,0.9473
59125,0,0.0316
59126,1,0.7712
59127,0,0.0039
59128,0,0.0067
59129,0,0.0048
59130,0,0.0165
59131,0,0.0444
59132,0,0.1314
59133,1,0.6382
59134,0,0.0251
59135,0,1e-04
59136,0,0.0013
59137,0,0.0147
59138,0,0.0156
59139,0,0.0019
59140,0,0.0312
59141,1,0.9799
59142,0,0.1652
59143,0,0.0142
59144,0,0.016
59145,0,0.0262
59146,0,0.1143
59147,0,0.0161
59148,0,0.0122
59149,0,0.0074
59150,0,0.0074
59151,0,0.0472
59152,0,0.0218
59153,0,0.0091
59154,0,0.0838
59155,0,0.0771
59156,0,0.1462
59157,0,0.0563
59158,0,0.0108
59159,0,0.003
59160,0,0.0163
59161,0,0.0141
59162,0,0.0089
59163,0,0.0232
59164,0,0.007
59165,0,0.1026
59166,0,0.0002
59167,0,0.0065
59168,0,0.1136
59169,1,0.9877
59170,0,0.0123
59171,0,0.0109
59172,0,0.2868
59173,0,0.0003
59174,0,0.0038
59175,0,0.0018
59176,0,0.0104
59177,0,0.002
59178,0,0.0015
59179,0,0.0056
59180,0,0.2008
59181,0,0.2757
59182,1,0.9922
59183,0,0.0256
59184,0,0.0351
59185,0,0.0844
59186,0,0.007
59187,0,0.0078
59188,0,0.0278
59189,0,0.011
59190,0,0.0005
59191,0,0.0176
59192,0,0.1661
59193,0,0.0049
59194,0,0.0651
59195,0,0.0192
59196,0,0.0085
59197,0,0.0217
59198,0,0.0075
59199,0,0.0026
59200,1,0.9993
59201,0,0.0023
59202,0,0.0058
59203,1,0.6669
59204,0,0.066
59205,0,0.004
59206,0,0.0007
59207,0,0.023
59208,0,0.0022
59209,0,0.0012
59210,0,0.0069
59211,0,0.0797
59212,0,0.0348
59213,0,0.0276
59214,0,0.0041
59215,0,0.003
59216,0,0.0124
59217,0,0.0007
59218,0,0.0005
59219,0,0.0056
59220,1,0.9265
59221,1,0.9849
59222,0,0.0062
59223,0,0.0234
59224,0,0.0874
59225,0,0.0039
59226,0,0.0061
59227,0,0.1051
59228,0,0.313
59229,0,0.0013
59230,0,0.0019
59231,0,0.0003
59232,0,0.0688
59233,0,0.0146
59234,0,0.017
59235,0,0.0037
59236,0,0.034
59237,0,0.0335
59238,0,0.0017
59239,1,0.542
59240,0,0.0029
59241,0,0.0181
59242,0,0.0961
59243,1,0.9828
59244,0,0.0199
59245,1,0.9088
59246,0,0.0082
59247,0,0.0179
59248,0,0.0008
59249,0,0.0808
59250,0,0.3593
59251,0,0.0406
59252,0,0.0256
59253,0,0.0983
59254,0,0.0357
59255,0,0.0026
59256,0,0.0
59257,1,0.9924
59258,0,0.005
59259,1,0.9985
59260,0,0.0042
59261,0,0.0398
59262,0,0.1291
59263,0,1e-04
59264,0,0.2273
59265,0,0.4014
59266,0,0.0287
59267,0,0.3687
59268,0,0.0376
59269,0,0.0061
59270,1,0.9972
59271,0,0.0014
59272,1,0.9891
59273,0,0.0102
59274,0,0.0667
59275,0,0.0044
59276,0,0.0522
59277,0,0.0037
59278,0,0.0661
59279,0,0.0015
59280,0,0.0027
59281,0,0.0231
59282,0,0.0025
59283,0,0.0042
59284,0,0.0013
59285,0,0.0213
59286,0,0.0611
59287,0,0.0082
59288,1,0.9957
59289,0,0.0019
59290,0,0.024
59291,0,0.0272
59292,0,0.0003
59293,0,0.0203
59294,1,0.957
59295,0,0.3606
59296,0,0.0017
59297,0,0.009
59298,0,0.0148
59299,0,0.014
59300,0,0.1088
59301,0,0.005
59302,0,0.0475
59303,0,0.0278
59304,0,0.0356
59305,0,0.2029
59306,0,0.0112
59307,0,0.0051
59308,0,0.0022
59309,0,0.0016
59310,0,0.0075
59311,0,0.0744
59312,0,0.0645
59313,1,0.9553
59314,1,0.5159
59315,0,0.0025
59316,0,0.3415
59317,0,0.0176
59318,0,0.0035
59319,0,0.0745
59320,0,0.0132
59321,0,0.094
59322,0,0.0468
59323,0,0.0729
59324,1,0.897
59325,0,0.0039
59326,0,0.0373
59327,0,0.0332
59328,0,0.0064
59329,0,0.0123
59330,0,0.1612
59331,0,0.0356
59332,0,0.003
59333,0,0.0005
59334,0,0.0657
59335,0,0.0085
59336,0,0.0259
59337,0,0.0027
59338,0,0.0898
59339,1,0.5384
59340,0,0.3382
59341,0,0.1012
59342,0,0.1147
59343,0,0.0042
59344,0,0.0417
59345,0,0.0093
59346,0,0.0035
59347,0,0.1108
59348,0,0.0068
59349,0,0.0187
59350,0,0.0295
59351,0,0.0186
59352,0,0.0395
59353,1,0.9677
59354,1,0.9708
59355,0,0.0003
59356,0,0.0054
59357,0,0.0017
59358,0,0.0069
59359,0,0.0269
59360,1,0.9629
59361,0,0.0087
59362,0,0.3358
59363,0,0.0002
59364,0,0.0002
59365,0,0.0007
59366,0,0.0038
59367,0,0.0199
59368,1,0.969
59369,0,0.0181
59370,0,0.0025
59371,0,0.0026
59372,1,0.5611
59373,0,0.0369
59374,0,0.0045
59375,1,0.9616
59376,1,0.978
59377,0,0.4194
59378,0,0.059
59379,0,0.0153
59380,0,0.0424
59381,0,0.0026
59382,0,0.1062
59383,1,0.9889
59384,0,0.0712
59385,0,0.016
59386,0,0.0706
59387,1,0.996
59388,0,0.1567
59389,0,0.0127
59390,0,0.1697
59391,0,0.0724
59392,0,0.3745
59393,1,0.8838
59394,1,0.9288
59395,0,0.1476
59396,0,0.0248
59397,0,0.0044
59398,0,0.0134
59399,0,0.0049
59400,0,0.0141
59401,0,0.0148
59402,0,0.1787
59403,0,0.016
59404,0,0.0032
59405,0,0.0002
59406,0,0.0117
59407,0,0.0145
59408,0,0.2258
59409,0,0.0203
59410,0,0.0004
59411,0,0.0043
59412,0,0.011
59413,0,0.0002
59414,0,0.0651
59415,0,0.0059
59416,0,0.013
59417,0,0.0042
59418,0,0.0043
59419,0,0.0005
59420,0,0.136
59421,0,0.2916
59422,0,0.0354
59423,0,0.0155
59424,1,0.9361
59425,0,0.0856
59426,0,0.0047
59427,0,0.005
59428,0,0.1785
59429,0,0.0074
59430,0,0.0004
59431,0,0.0047
59432,0,0.0029
59433,0,0.0162
59434,0,0.0013
59435,0,0.0018
59436,0,0.0009
59437,0,0.0072
59438,1,0.6077
59439,0,0.0517
59440,0,0.0009
59441,0,0.0135
59442,0,0.0002
59443,0,0.0002
59444,0,0.0166
59445,0,0.1086
59446,0,0.0292
59447,0,0.0022
59448,0,0.0052
59449,0,0.0256
59450,0,0.0416
59451,1,0.9717
59452,0,0.0491
59453,0,0.0202
59454,0,0.0254
59455,0,0.0197
59456,0,0.0335
59457,1,0.9907
59458,0,0.1104
59459,0,0.1922
59460,0,0.0906
59461,0,0.0018
59462,1,0.7968
59463,0,0.0013
59464,0,0.3431
59465,0,0.0449
59466,0,0.0912
59467,0,0.0585
59468,0,0.0003
59469,0,0.143
59470,0,0.0009
59471,0,0.0018
59472,0,0.0629
59473,0,0.0099
59474,0,0.0141
59475,0,0.0726
59476,0,0.0021
59477,0,0.0156
59478,0,0.0025
59479,0,0.0102
59480,0,0.0049
59481,0,0.0805
59482,1,0.9911
59483,0,0.0016
59484,0,0.0029
59485,0,0.0234
59486,0,0.0905
59487,0,0.2695
59488,0,0.0241
59489,0,0.0678
59490,0,0.0028
59491,1,0.9918
59492,0,0.0018
59493,0,0.012
59494,0,0.0008
59495,1,0.9069
59496,0,0.0052
59497,1,0.9946
59498,0,0.0121
59499,0,0.0276
59500,1,0.9947
59501,0,0.0177
59502,1,0.9471
59503,0,0.3853
59504,0,0.0012
59505,0,0.05
59506,0,0.0006
59507,0,0.0046
59508,0,0.0175
59509,0,0.0367
59510,0,0.0178
59511,0,0.0005
59512,0,0.0022
59513,0,0.1666
59514,0,0.0123
59515,0,0.0128
59516,0,0.009
59517,1,0.9242
59518,0,0.0017
59519,0,0.0011
59520,0,0.003
59521,0,0.0164
59522,0,0.0443
59523,0,0.0028
59524,0,0.0232
59525,1,0.8873
59526,0,0.2346
59527,0,0.0097
59528,0,0.0164
59529,0,0.0366
59530,1,0.9093
59531,0,0.0031
59532,0,0.0002
59533,0,0.0267
59534,0,0.0175
59535,0,0.0191
59536,0,0.0229
59537,0,0.0526
59538,0,0.0441
59539,0,0.0405
59540,1,0.7958
59541,0,0.0052
59542,0,0.05
59543,0,0.0115
59544,0,0.1484
59545,0,0.0322
59546,0,0.0163
59547,0,0.009
59548,0,0.0008
59549,0,0.0235
59550,0,0.0069
59551,0,0.0155
59552,0,0.0023
59553,0,0.004
59554,1,0.9789
59555,0,0.0044
59556,0,0.0006
59557,0,0.0007
59558,0,0.0372
59559,0,0.0036
59560,0,0.0006
59561,0,0.0019
59562,0,0.0973
59563,0,0.0706
59564,0,0.0714
59565,0,0.0072
59566,0,0.0121
59567,0,0.01
59568,0,0.0012
59569,0,0.0016
59570,0,0.0189
59571,0,0.0234
59572,0,0.0048
59573,0,0.0214
59574,1,0.9446
59575,0,0.0113
59576,0,0.0204
59577,0,0.0109
59578,1,0.898
59579,0,0.0043
59580,0,0.0073
59581,0,0.008
59582,0,0.0019
59583,0,0.0063
59584,0,0.0004
59585,0,0.0224
59586,0,0.0081
59587,0,0.0022
59588,0,0.1142
59589,0,0.1346
59590,0,0.0015
59591,0,0.3105
59592,0,0.0137
59593,0,0.003
59594,0,0.1397
59595,0,0.007
59596,0,0.0665
59597,1,0.9476
59598,0,0.0407
59599,0,0.0676
59600,1,0.9771
59601,0,0.0019
59602,0,0.1316
59603,0,0.049
59604,0,0.0096
59605,0,0.0026
59606,0,0.0056
59607,0,0.0295
59608,0,0.0092
59609,0,0.0013
59610,1,0.98
59611,0,0.0168
59612,1,0.9781
59613,0,0.474
59614,0,0.1154
59615,0,0.0026
59616,0,0.0444
59617,0,0.031
59618,0,0.1408
59619,0,0.0196
59620,0,0.0048
59621,0,0.0496
59622,0,0.0046
59623,0,0.0608
59624,0,0.0349
59625,0,0.0952
59626,0,0.0123
59627,0,0.034
59628,0,0.0008
59629,0,0.0006
59630,0,0.035
59631,0,0.0009
59632,0,0.0048
59633,0,0.0072
59634,0,0.0026
59635,0,0.0021
59636,0,0.0591
59637,0,0.0047
59638,1,0.9958
59639,0,0.0031
59640,0,0.0054
59641,0,0.0368
59642,0,0.0074
59643,0,0.0737
59644,0,0.0445
59645,0,0.2643
59646,0,0.0064
59647,1,0.9862
59648,0,0.002
59649,0,0.0123
59650,0,0.0011
59651,0,0.001
59652,0,0.0012
59653,0,0.0012
59654,0,0.0808
59655,0,0.0283
59656,0,0.0888
59657,1,0.9426
59658,0,0.0009
59659,0,0.0296
59660,1,0.5622
59661,0,0.0154
59662,1,0.9558
59663,0,0.0406
59664,0,0.1291
59665,0,0.0168
59666,0,0.0189
59667,0,0.0044
59668,0,0.0103
59669,0,0.0042
59670,0,0.0893
59671,0,0.0006
59672,0,0.0039
59673,0,0.0079
59674,1,0.7372
59675,0,0.0
59676,0,0.2993
59677,1,0.811
59678,0,0.0029
59679,0,0.0145
59680,0,0.0009
59681,0,0.032
59682,0,0.0466
59683,0,0.0009
59684,0,0.0116
59685,0,0.0216
59686,0,0.217
59687,0,0.0125
59688,0,0.0082
59689,0,0.1989
59690,0,0.0004
59691,0,0.0023
59692,0,0.0919
59693,0,0.0098
59694,0,0.0511
59695,0,0.0028
59696,1,0.978
59697,0,0.0039
59698,0,0.0066
59699,0,0.0096
59700,0,0.0085
59701,0,0.0025
59702,0,0.0043
59703,0,0.0291
59704,0,0.0023
59705,0,0.0698
59706,0,0.0087
59707,0,0.0038
59708,0,0.238
59709,0,0.0174
59710,0,0.0143
59711,0,0.0396
59712,0,0.0297
59713,0,0.09
59714,1,0.9498
59715,1,0.7236
59716,0,0.0139
59717,0,0.0007
59718,0,0.0297
59719,1,0.9796
59720,0,0.0048
59721,1,0.8855
59722,0,0.0046
59723,0,0.0069
59724,0,0.1054
59725,0,0.013
59726,0,0.0139
59727,0,0.0557
59728,0,0.0016
59729,0,0.0003
59730,0,0.0749
59731,0,0.033
59732,0,0.0132
59733,0,0.0074
59734,0,0.0064
59735,0,0.0009
59736,0,0.0557
59737,0,0.0025
59738,0,0.2566
59739,0,0.0356
59740,0,0.0058
59741,0,0.0048
59742,0,0.0993
59743,0,0.011
59744,0,0.0987
59745,0,0.0145
59746,0,0.0246
59747,1,0.9995
59748,0,0.0113
59749,0,0.0055
59750,0,0.0561
59751,0,0.0029
59752,0,0.1074
59753,0,0.0053
59754,0,0.0002
59755,0,0.003
59756,0,0.0023
59757,0,0.0019
59758,0,0.0323
59759,0,0.0046
59760,0,0.1121
59761,0,0.0112
59762,0,0.074
59763,0,0.0
59764,0,0.0628
59765,0,0.0185
59766,0,0.1551
59767,0,0.0286
59768,0,0.0003
59769,0,0.0048
59770,0,0.0437
59771,0,0.0194
59772,0,0.0111
59773,0,0.0023
59774,0,0.0358
59775,0,0.0867
59776,0,0.1253
59777,0,0.0408
59778,0,0.0007
59779,0,0.0273
59780,0,0.0003
59781,0,0.0058
59782,0,0.0184
59783,0,0.0163
59784,0,0.0037
59785,0,0.0022
59786,0,0.2958
59787,1,0.6286
59788,0,0.009
59789,0,0.0641
59790,0,0.0166
59791,0,1e-04
59792,0,0.0126
59793,0,0.0139
59794,1,0.9781
59795,1,0.9871
59796,0,0.0031
59797,0,0.0209
59798,0,0.0013
59799,0,0.0019
59800,0,0.1213
59801,0,0.0034
59802,0,0.1727
59803,0,0.296
59804,0,0.041
59805,0,0.0006
59806,0,0.0094
59807,0,0.0028
59808,0,0.0009
59809,0,0.0167
59810,0,0.005
59811,0,0.0172
59812,0,0.0062
59813,0,0.0019
59814,0,0.0021
59815,0,0.2839
59816,0,0.1233
59817,0,0.0006
59818,1,0.6939
59819,0,0.1525
59820,0,0.0112
59821,0,0.068
59822,0,0.0097
59823,0,0.0385
59824,0,0.0152
59825,0,0.0036
59826,0,0.0131
59827,0,0.1562
59828,0,0.0087
59829,0,0.1038
59830,0,0.0185
59831,0,0.0091
59832,0,0.0748
59833,0,0.0966
59834,0,0.0054
59835,0,0.0038
59836,0,0.0281
59837,0,0.0642
59838,0,0.0492
59839,0,0.0324
59840,0,0.0444
59841,1,0.9823
59842,0,0.0116
59843,0,0.0481
59844,0,0.134
59845,0,0.0109
59846,0,0.0008
59847,0,0.0082
59848,0,0.0054
59849,0,1e-04
59850,1,0.9927
59851,0,0.0004
59852,0,0.0093
59853,0,0.0295
59854,0,0.0003
59855,0,0.0049
59856,0,0.0033
59857,0,0.0522
59858,1,0.9862
59859,0,0.0289
59860,1,0.9238
59861,0,0.0025
59862,0,0.0103
59863,0,0.001
59864,0,0.0051
59865,0,0.0203
59866,0,0.0215
59867,0,0.083
59868,0,0.0029
59869,0,0.0136
59870,0,1e-04
59871,0,0.0019
59872,0,0.0028
59873,0,0.0015
59874,0,0.0119
59875,0,0.015
59876,0,0.0024
59877,0,0.0435
59878,1,0.9927
59879,0,0.0073
59880,1,0.9741
59881,0,0.0003
59882,0,0.0323
59883,0,0.0728
59884,0,0.0254
59885,0,0.0228
59886,0,0.034
59887,1,0.8685
59888,0,0.003
59889,0,0.0023
59890,0,0.001
59891,1,0.8706
59892,0,0.0096
59893,0,0.0037
59894,0,0.0102
59895,0,0.0495
59896,0,0.0011
59897,0,0.0105
59898,0,0.0128
59899,0,0.0029
59900,0,0.015
59901,1,0.898
59902,0,0.0132
59903,0,0.0086
59904,0,0.1684
59905,0,0.0035
59906,0,0.1495
59907,0,0.0058
59908,0,0.005
59909,0,0.0117
59910,0,0.098
59911,0,0.0533
59912,0,0.04
59913,0,0.0002
59914,0,0.0579
59915,0,0.0077
59916,0,0.0016
59917,0,0.027
59918,0,0.0044
59919,0,0.0125
59920,0,0.0582
59921,0,0.0363
59922,0,0.0678
59923,0,0.0359
59924,0,0.0008
59925,1,0.9731
59926,0,0.0062
59927,0,0.0049
59928,0,0.0009
59929,0,0.0007
59930,0,0.0132
59931,0,0.0076
59932,0,0.0229
59933,0,0.014
59934,0,0.0066
59935,0,0.0022
59936,0,0.0417
59937,0,0.0096
59938,0,0.0745
59939,0,0.259
59940,1,0.654
59941,0,0.0004
59942,0,0.004
59943,0,0.0345
59944,0,0.0614
59945,0,0.009
59946,0,0.0422
59947,0,0.0026
59948,0,0.0535
59949,1,0.9901
59950,0,0.0083
59951,0,0.044
59952,0,0.0022
59953,0,0.199
59954,0,0.0129
59955,0,1e-04
59956,0,0.0109
59957,0,0.1136
59958,0,0.0603
59959,0,0.0115
59960,0,0.0007
59961,0,0.0104
59962,0,0.0819
59963,0,0.0052
59964,0,0.0014
59965,0,0.0051
59966,1,0.8404
59967,0,0.005
59968,0,0.0008
59969,0,0.0007
59970,0,0.0317
59971,1,0.9874
59972,1,0.833
59973,0,0.0223
59974,0,0.0019
59975,0,0.0184
59976,0,0.0019
59977,0,0.0457
59978,0,0.1396
59979,0,0.033
59980,1,0.9827
59981,0,0.0074
59982,1,0.9759
59983,0,0.0827
59984,0,0.0015
59985,0,0.0224
59986,0,0.0413
59987,0,0.005
59988,0,0.0607
59989,0,0.01
59990,0,0.0484
59991,0,0.0407
59992,0,0.0036
59993,0,0.0117
59994,0,0.1071
59995,1,0.9879
59996,0,0.0021
59997,0,0.0334
59998,0,0.0523
59999,0,0.0039
60000,0,1e-04
60001,0,0.0349
60002,0,0.099
60003,0,0.0092
60004,0,0.0065
60005,0,0.0578
60006,0,0.0251
60007,0,0.0114
60008,0,0.0323
60009,0,0.0181
60010,0,0.0822
60011,0,0.0112
60012,0,0.1015
60013,0,0.0009
60014,0,0.0406
60015,0,0.0298
60016,0,0.1495
60017,0,0.0456
60018,0,0.0185
60019,1,0.9526
60020,0,0.0149
60021,0,0.0051
60022,0,0.2339
60023,0,0.014
60024,1,0.9921
60025,0,0.0203
60026,0,0.0466
60027,1,0.725
60028,0,0.0019
60029,1,0.992
60030,1,0.9325
60031,0,0.146
60032,0,0.2017
60033,0,0.0013
60034,0,0.0003
60035,0,0.0743
60036,0,0.002
60037,0,0.0008
60038,0,0.008
60039,0,0.0141
60040,0,0.0356
60041,0,0.034
60042,0,0.0139
60043,0,0.0396
60044,0,0.0345
60045,0,0.0017
60046,0,0.1452
60047,0,0.0247
60048,0,0.0003
60049,0,0.065
60050,0,0.0371
60051,1,0.9892
60052,0,0.0031
60053,0,0.0166
60054,0,0.0005
60055,0,0.0187
60056,1,0.5793
60057,0,0.1809
